ID,Text,Comment
LV.MT.ActiveEffects,"Active effects",
LV.MT.ActiveEffect,"• <b>{0}</b>
{1}",
LV.MT.ActiveEffectTime,"{0:0.00}d remaining",
LV.MT.UnknownSettings,"Unknown settings",
LV.MT.UnknownValue,"Unknown value: {0}",
LV.MT.UnknownSettingsDescription,"Unknown settings: {0}",
LV.MT.State_Open,"Open",
LV.MT.State_Closed,"Closed",
LV.MT.State_Automated,"Automated",
LV.MT.UStat.Name,"Name",
LV.MT.UStat.Avatar,"Avatar",
LV.MT.UStat.StockpileIcon,"Stockpile icon",
LV.MT.UStat.StorageStock,"Storage stock",
LV.MT.UStat.StorageStockMax,"Storage max",
LV.MT.UStat.StoragePercent,"Storage %",
LV.MT.UStat.Population,"Population",
LV.MT.UStat.Population.All,"All",
LV.MT.UStat.Population.Adults,"Adults",
LV.MT.UStat.Population.Children,"Children",
LV.MT.UStat.Population.Beavers,"Beavers",
LV.MT.UStat.Population.Bots,"Bots",
LV.MT.UStat.ProductionPercent,"Production Percent",
LV.MT.UStat.RecipeIcon,"Recipe Icon",
LV.MT.BldSet.Automatable,"Automatable",
LV.MT.BldSet.PausableBuilding,"Pausing",
LV.MT.BldSet.TimedComponentActivator,"[DEV] Time Activator",
LV.MT.BldSet.BuilderPrioritizable,"Construction Priority",
LV.MT.BldSet.DecalSupplier,"Decal",
LV.MT.BldSet.FlippableDecal,"Decal Flipping",
LV.MT.BldSet.Demolishable,"Demolishing",
LV.MT.BldSet.Chronometer,"Chronometer",
LV.MT.BldSet.ContaminationSensor,"Contamination Sensor",
LV.MT.BldSet.DepthSensor,"Depth Sensor",
LV.MT.BldSet.FlowSensor,"Flow Sensor",
LV.MT.BldSet.Gate,"Gate",
LV.MT.BldSet.Indicator,"Indicator",
LV.MT.BldSet.Lever,"Lever",
LV.MT.BldSet.Memory,"Memory",
LV.MT.BldSet.PopulationCounter,"Population Counter",
LV.MT.BldSet.PowerMeter,"Power Meter",
LV.MT.BldSet.Relay,"Relay",
LV.MT.BldSet.ResourceCounter,"Resource Counter",
LV.MT.BldSet.ScienceCounter,"Science Counter",
LV.MT.BldSet.Speaker,"Speaker",
LV.MT.BldSet.Timer,"Timer",
LV.MT.BldSet.WeatherStation,"Weather Station",
LV.MT.BldSet.FireworkLauncher,"Firework Launcher",
LV.MT.BldSet.HttpAdapter,"HTTP Adapter",
LV.MT.BldSet.CustomizableIlluminator,"Illuminator",
LV.MT.BldSet.Clutch,"Clutch",
LV.MT.BldSet.Valve,"Valve",
LV.MT.BldSet.UnstableCore,"Unstable Core",
LV.MT.BldSet.UnstableCore.Desc,"Radius: {0}",
LV.MT.BldSet.FarmHouse,"Farming Prioritized",
LV.MT.BldSet.Forester,"Replant dead trees",
LV.MT.BldSet.GatherablePrioritizer,"Gathering Priority",
LV.MT.BldSet.HaulPrioritizable,"Prioritize Hauling",
LV.MT.BldSet.SingleGoodAllower,"Storage good",
LV.MT.BldSet.FixedStockpileInventorySetter,"Reserve inventory",
LV.MT.BldSet.PlantablePrioritizer,"Planting Prioritized",
LV.MT.BldSet.StockpilePriority,"Stockpile Priority",
LV.MT.BldSet.Floodgate,"Floodgate",
LV.MT.BldSet.Floodgate.Desc,"{0}m, Synch: {1}",
LV.MT.BldSet.Sluice,"Sluice",
LV.MT.BldSet.WaterInputCoordinates,"Pump depth limit",
LV.MT.BldSet.WaterMover,"Pump Water Type",
LV.MT.BldSet.WaterSource,"[DEV] Water Source Strength",
LV.MT.BldSet.WaterSource.Desc,"[DEV] Water Source Strength",
LV.MT.BldSet.WaterSourceRegulator,"Badwater seal",
LV.MT.BldSet.Manufactory,"Manufactory Recipe",
LV.MT.BldSet.DistrictDefaultWorkerType,"District Default Worker Type",
LV.MT.BldSet.Workplace,"Workplace Workers",
LV.MT.BldSet.WorkplacePriority,"Worker Priority",
LV.MT.BldSet.WorkplaceWorkerType,"Workplace Worker Type",
Name_EntityEffectDescriberFragment,"Active effects",
